STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PRCP,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,9/29/2023,8.5,0.01,69,61,1,0,0,0,0,0,1,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,9/30/2023,6.49,0,80,59,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,10/1/2023,5.82,0,83,56,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,10/2/2023,4.03,0,84,56,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,10/3/2023,1.79,0,85,59,1,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,10/4/2023,2.46,0,84,55,1,0,0,0,0,0,1,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,10/5/2023,4.25,0,80,53,1,0,0,0,0,0,1,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,10/6/2023,2.91,0,80,65,1,1,0,0,0,0,1,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,10/7/2023,11.41,0.18,68,50,1,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,10/8/2023,8.28,0,62,40,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,10/9/2023,6.49,0,65,40,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,10/10/2023,2.46,0,71,46,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,10/11/2023,2.46,0,72,39,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,10/12/2023,2.68,0,77,45,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,10/13/2023,4.03,0,72,50,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,10/14/2023,5.59,0.32,61,51,1,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,10/15/2023,10.74,0.02,62,45,1,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,10/16/2023,8.72,0,63,43,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,10/17/2023,7.83,0,63,48,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,10/18/2023,2.01,0,64,43,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,10/19/2023,6.26,0,73,40,1,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,10/20/2023,6.49,0.01,64,53,1,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,10/21/2023,10.96,0,67,46,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,10/22/2023,11.63,0.04,63,43,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,10/23/2023,5.82,0,65,38,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,10/24/2023,4.25,0,74,34,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,10/25/2023,4.7,0,81,40,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,10/26/2023,2.91,0,84,45,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,10/27/2023,3.58,0,83,59,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,10/28/2023,2.01,0,86,53,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,10/29/2023,5.59,0.01,76,61,1,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,10/30/2023,8.95,0.09,82,52,1,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,10/31/2023,6.71,0,53,35,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,11/1/2023,12.75,0,49,28,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,11/2/2023,2.46,0,53,25,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,11/3/2023,4.47,0,62,26,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,11/4/2023,1.57,0,71,30,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,11/5/2023,4.7,0,72,37,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,11/6/2023,4.7,0,66,39,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,11/7/2023,8.72,0,79,51,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,11/8/2023,6.49,0,67,44,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,11/9/2023,6.71,0,81,42,1,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,11/10/2023,3.8,0.26,57,34,1,1,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,11/11/2023,2.24,0,61,31,1,1,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,11/12/2023,4.03,0,53,30,1,0,0,0,0,0,1,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,11/13/2023,3.8,0,57,27,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,11/14/2023,6.71,0,60,33,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,11/15/2023,4.92,0,62,30,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,11/16/2023,2.46,0,72,32,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,11/17/2023,8.72,0.05,73,40,1,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,11/18/2023,8.95,0.03,59,39,1,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,11/19/2023,4.03,0,60,29,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,11/20/2023,3.58,0,50,30,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,11/21/2023,8.28,2.15,58,30,1,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,11/22/2023,10.07,0,58,44,1,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,11/23/2023,7.38,0,59,36,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,11/24/2023,8.5,0,56,34,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,11/25/2023,4.7,0,45,29,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,11/26/2023,2.46,0,48,28,1,0,0,0,0,0,1,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,11/27/2023,9.62,0,49,28,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,11/28/2023,12.97,0,42,25,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,11/29/2023,6.04,0,42,19,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,11/30/2023,5.14,0,60,24,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,12/1/2023,4.92,0.12,50,33,1,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,12/2/2023,2.68,0.01,60,44,1,1,0,0,0,0,1,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,12/3/2023,3.36,0.56,56,47,1,1,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,12/4/2023,5.37,0,55,37,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,12/5/2023,5.59,0,51,35,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,12/6/2023,11.18,0,46,36,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,12/7/2023,6.71,0,48,28,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,12/8/2023,3.58,0,60,30,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,12/9/2023,2.24,0,57,29,1,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,12/10/2023,9.17,1.43,61,38,1,0,1,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,12/11/2023,12.3,0.34,47,29,1,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,12/12/2023,4.92,0,49,23,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,12/13/2023,4.92,0,50,28,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,12/14/2023,3.8,0,50,23,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,12/15/2023,2.91,0,61,24,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,12/16/2023,2.68,0,60,28,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,12/17/2023,5.82,1.91,54,37,1,1,0,0,0,0,1,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,12/18/2023,17.67,0.36,53,36,1,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,12/19/2023,14.76,0,41,29,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,12/20/2023,3.58,0,48,22,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,12/21/2023,2.24,0,45,24,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,12/22/2023,,0,50,29,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,12/23/2023,4.03,0,48,31,1,0,0,0,0,0,1,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,12/24/2023,0.89,0.03,53,36,1,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,12/25/2023,1.12,0,58,35,1,1,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,12/26/2023,2.68,0.27,50,42,1,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,12/27/2023,6.26,0.71,56,47,1,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,12/28/2023,6.26,0.01,62,49,1,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,12/29/2023,6.26,0,52,37,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,12/30/2023,7.38,0,51,30,0,0,0,0,0,0,0,0
USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.93485,-77.44728,89.5,12/31/2023,5.59,0,51,35,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,1/1/2023,3.13,0,67,41,1,1,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,1/2/2023,3.8,0,67,38,1,1,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,1/3/2023,9.84,0,68,49,1,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,1/4/2023,7.83,0.22,64,54,1,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,1/5/2023,3.58,0,64,38,1,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,1/6/2023,4.92,0,55,33,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,1/7/2023,3.36,0,55,27,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,1/8/2023,1.12,0.52,38,28,1,0,0,1,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,1/9/2023,3.36,0,53,26,1,1,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,1/10/2023,1.34,0,52,24,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,1/11/2023,3.8,0,49,27,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,1/12/2023,4.47,0.61,53,36,1,0,1,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,1/13/2023,6.71,0.16,52,39,1,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,1/14/2023,7.83,0,45,28,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,1/15/2023,4.25,0,51,22,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,1/16/2023,2.24,0,58,24,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,1/17/2023,5.14,0.25,52,38,1,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,1/18/2023,3.13,0,66,35,1,1,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,1/19/2023,5.14,0.08,53,43,1,1,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,1/20/2023,7.83,0,55,37,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,1/21/2023,2.01,0,47,31,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,1/22/2023,4.25,0.18,40,30,1,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,1/23/2023,6.71,0,50,31,1,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,1/24/2023,3.36,0,54,26,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,1/25/2023,6.04,0.7,40,35,1,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,1/26/2023,7.16,0,50,37,1,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,1/27/2023,3.8,0,46,30,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,1/28/2023,3.8,0,59,28,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,1/29/2023,4.25,0.21,45,33,1,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,1/30/2023,2.01,0,63,41,1,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,1/31/2023,5.82,0.12,54,38,1,1,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,2/1/2023,5.59,0.24,39,36,1,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,2/2/2023,4.03,0.09,43,34,1,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,2/3/2023,7.38,0,42,24,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,2/4/2023,5.82,0,39,16,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,2/5/2023,6.04,0,56,25,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,2/6/2023,4.03,0,63,34,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,2/7/2023,4.92,0,62,27,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,2/8/2023,3.13,0,69,42,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,2/9/2023,10.29,0.01,70,49,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,2/10/2023,7.38,0,64,48,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,2/11/2023,4.03,0,58,36,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,2/12/2023,11.86,1.68,45,35,1,0,0,1,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,2/13/2023,5.59,0.03,56,31,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,2/14/2023,4.25,0,66,30,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,2/15/2023,8.72,0,72,48,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,2/16/2023,6.71,0,74,51,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,2/17/2023,8.28,0.55,65,32,1,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,2/18/2023,2.46,0,51,24,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,2/19/2023,8.72,0,64,32,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,2/20/2023,4.03,0.01,62,43,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,2/21/2023,6.49,0,71,42,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,2/22/2023,2.91,0,70,40,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,2/23/2023,6.71,0,79,51,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,2/24/2023,6.49,0,68,49,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,2/25/2023,3.36,0.27,50,35,1,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,2/26/2023,5.14,0,64,37,1,1,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,2/27/2023,4.25,0.28,56,36,1,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,2/28/2023,5.82,0,74,40,1,1,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,3/1/2023,4.25,0,61,41,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,3/2/2023,2.24,0.1,67,45,1,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,3/3/2023,9.17,0.76,54,41,1,1,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,3/4/2023,6.71,0,62,38,1,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,3/5/2023,3.13,0,68,31,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,3/6/2023,5.82,0,68,43,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,3/7/2023,7.38,0,67,44,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,3/8/2023,5.37,0,61,37,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,3/9/2023,1.34,0,63,29,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,3/10/2023,5.14,0.01,52,43,1,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,3/11/2023,5.59,0,51,30,0,0,0,0,0,0,0,0
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",37.32126,-79.20649,274.9,3/12/2023,2.01,0.28,37,31,1,0,0,1,0,0,0,0
